1位,,プリンセス,たいやきあんこ,1773,5
2位,,リトルウィッチ,ゆんの助,1710,5
3位,,リトルウィッチ,たいやき栗あんこ,1702,5
4位,,プリンセス,wander,1700,5
5位,,リトルウィッチ,Love_again,1699,5
6位,,リトルウィッチ,215円,1644,5
7位,,プリンセス,ぽいんこ,1602,5
8位,,リトルウィッチ,ひめ姫ヒメ,1580,5
9位,,リトルウィッチ,min☆,1561,5
10位,,リトルウィッチ,ぷに姫♪,1539,5
11位,,プリンセス,obscure,1539,5
12位,,プリンセス,リンD,1502,5
13位,,リトルウィッチ,たいやき白あんこ,1493,5
14位,,プリンセス,blewmind,1491,5
15位,,リトルウィッチ,ﾓｺｺ・A,1471,5
16位,,リトルウィッチ,otomo,1451,5
17位,,リトルウィッチ,Taaffeite,1437,5
18位,,プリンセス,§プリン§,1433,5
19位,,プリンセス,矢野あやね,1432,5
20位,,プリンセス,ちよし,1431,5
21位,,リトルウィッチ,小夏びより,1414,5
22位,,プリンセス,星夜桜☆,1404,5
23位,,プリンセス,コールドギア,1403,5
24位,,リトルウィッチ,♪ましゅまろ♪,1397,5
25位,,プリンセス,FIRIE,1389,5
26位,,リトルウィッチ,どっちらけ,1388,5
27位,,プリンセス,すきぴちゃん。,1388,5
28位,,プリンセス,千本桜ときよし,1381,5
29位,,リトルウィッチ,バーントオレンジ,1377,5
30位,,リトルウィッチ,クジラ12号,1374,5
31位,,リトルウィッチ,月の妖精,1373,5
32位,,プリンセス,オー・オバヤシ,1368,5
33位,,プリンセス,織譚子,1367,5
34位,,リトルウィッチ,ｱﾄﾑ２号。,1366,5
35位,,プリンセス,といか。,1362,5
36位,,プリンセス,おうせん,1359,5
37位,,リトルウィッチ,シルクベール嬢♪,1355,5
38位,,プリンセス,Nemimi,1355,5
39位,,リトルウィッチ,腹黒らべる,1354,5
40位,,リトルウィッチ,もり子⊿,1353,5
41位,,リトルウィッチ,想失の涙の欠片,1351,5
42位,,リトルウィッチ,姫ぷロイ,1344,5
43位,,プリンセス,ノカバン,1338,5
44位,,リトルウィッチ,迷える探求者、梓,1336,5
45位,,プリンセス,すこすこなのだ,1333,5
46位,,リトルウィッチ,びりびりちゃん,1327,5
47位,,リトルウィッチ,綾坂アヤ嬢１世,1318,5
48位,,リトルウィッチ,★神威ｶﾞｸﾎﾟ★,1318,5
49位,,リトルウィッチ,☆めい。,1314,5
50位,,リトルウィッチ,ﾒｱ･ﾒﾄﾘｽ,1313,5
51位,,プリンセス,みりんちゃんねる,1310,5
52位,,リトルウィッチ,29代目にく猫o,1303,5
53位,,プリンセス,ニカルドパカーニ,1302,5
54位,,リトルウィッチ,郷ヒロミ,1301,5
55位,,リトルウィッチ,∵たぁーちゃん∵,1298,5
56位,,リトルウィッチ,ひかりの妹♪,1297,5
57位,,リトルウィッチ,Соня,1297,5
58位,,リトルウィッチ,kininaru姫,1288,5
59位,,リトルウィッチ,シルクベール嬢,1287,5
60位,,リトルウィッチ,CoCo☆princess,1283,5
61位,,リトルウィッチ,しずか☆,1283,5
62位,,プリンセス,転生したsouei,1283,5
63位,,リトルウィッチ,ⅹほむらⅹ,1278,5
64位,,リトルウィッチ,シルヴァリル,1278,5
65位,,プリンセス,でらもち,1277,5
66位,,プリンセス,ちゃぼてん,1277,5
67位,,プリンセス,リネイラ,1272,5
68位,,リトルウィッチ,みしゃこ,1271,5
69位,,リトルウィッチ,さぶる,1271,5
70位,,リトルウィッチ,アリス☆☆,1270,5
71位,,リトルウィッチ,エウフロシネ,1269,5
72位,,プリンセス,しらす。,1269,5
73位,,リトルウィッチ,お転婆娘,1268,5
74位,,リトルウィッチ,ちよし！,1267,5
75位,,リトルウィッチ,ワンパンメン,1267,5
76位,,プリンセス,ほくろすたー,1265,5
77位,,リトルウィッチ,マリアの母,1264,5
78位,,リトルウィッチ,§フィリア,1261,5
79位,,プリンセス,ひじり姫。。,1261,5
80位,,プリンセス,ハルガル,1261,5
81位,,リトルウィッチ,流れが無情である,1260,5
82位,,リトルウィッチ,たいやき芋あんこ,1259,5
