1位,,プリンセス,たいやきあんこ,1773,5
2位,,リトルウィッチ,ゆんの助,1710,5
3位,,リトルウィッチ,たいやき栗あんこ,1702,5
4位,,プリンセス,wander,1700,5
5位,,リトルウィッチ,Love_again,1699,5
6位,,リトルウィッチ,215円,1659,5
7位,,プリンセス,ぽいんこ,1602,5
8位,,プリンセス,ひめ姫ヒメ,1600,5
9位,,リトルウィッチ,min☆,1561,5
10位,,リトルウィッチ,ぷに姫♪,1539,5
11位,,プリンセス,obscure,1539,5
12位,,プリンセス,リンD,1502,5
13位,,リトルウィッチ,たいやき白あんこ,1500,5
14位,,プリンセス,otomo,1498,5
15位,,プリンセス,blewmind,1491,5
16位,,リトルウィッチ,ﾓｺｺ・A,1471,5
17位,,リトルウィッチ,Taaffeite,1448,5
18位,,プリンセス,§プリン§,1433,5
19位,,プリンセス,矢野あやね,1432,5
20位,,プリンセス,ちよし,1431,5
21位,,リトルウィッチ,小夏びより,1414,5
22位,,リトルウィッチ,どっちらけ,1409,5
23位,,プリンセス,星夜桜☆,1407,5
24位,,プリンセス,コールドギア,1403,5
25位,,リトルウィッチ,♪ましゅまろ♪,1398,5
26位,,プリンセス,FIRIE,1390,5
27位,,プリンセス,すきぴちゃん。,1389,5
28位,,プリンセス,千本桜ときよし,1383,5
29位,,リトルウィッチ,ｱﾄﾑ２号。,1380,5
30位,,リトルウィッチ,バーントオレンジ,1379,5
31位,,リトルウィッチ,クジラ12号,1376,5
32位,,リトルウィッチ,月の妖精,1373,5
33位,,プリンセス,オー・オバヤシ,1368,5
34位,,プリンセス,織譚子,1367,5
35位,,プリンセス,Nemimi,1363,5
36位,,プリンセス,といか。,1362,5
37位,,リトルウィッチ,ひかりの妹♪,1359,5
38位,,プリンセス,おうせん,1359,5
39位,,リトルウィッチ,腹黒らべる,1358,5
40位,,リトルウィッチ,シルクベール嬢♪,1355,5
41位,,リトルウィッチ,もり子⊿,1353,5
42位,,リトルウィッチ,想失の涙の欠片,1351,5
43位,,リトルウィッチ,姫ぷロイ,1350,5
44位,,プリンセス,ノカバン,1338,5
45位,,リトルウィッチ,迷える探求者、梓,1337,5
46位,,プリンセス,すこすこなのだ,1333,5
47位,,リトルウィッチ,☆めい。,1332,5
48位,,リトルウィッチ,びりびりちゃん,1327,5
49位,,リトルウィッチ,綾坂アヤ嬢１世,1324,5
50位,,リトルウィッチ,★神威ｶﾞｸﾎﾟ★,1318,5
51位,,リトルウィッチ,ﾒｱ･ﾒﾄﾘｽ,1313,5
52位,,プリンセス,みりんちゃんねる,1310,5
53位,,リトルウィッチ,Соня,1309,5
54位,,プリンセス,ニカルドパカーニ,1308,5
55位,,リトルウィッチ,29代目にく猫o,1303,5
56位,,リトルウィッチ,郷ヒロミ,1301,5
57位,,リトルウィッチ,∵たぁーちゃん∵,1298,5
58位,,リトルウィッチ,kininaru姫,1296,5
59位,,リトルウィッチ,シルクベール嬢,1287,5
60位,,リトルウィッチ,たいやき＠あんこ,1284,5
61位,,リトルウィッチ,CoCo☆princess,1283,5
62位,,リトルウィッチ,しずか☆,1283,5
63位,,プリンセス,転生したsouei,1283,5
64位,,リトルウィッチ,ⅹほむらⅹ,1278,5
65位,,リトルウィッチ,シルヴァリル,1278,5
66位,,プリンセス,ちゃぼてん,1278,5
67位,,プリンセス,でらもち,1277,5
68位,,プリンセス,リネイラ,1273,5
69位,,リトルウィッチ,みしゃこ,1272,5
70位,,リトルウィッチ,暗黒盆踊り♪,1271,5
71位,,リトルウィッチ,さぶる,1271,5
72位,,リトルウィッチ,アリス☆☆,1270,5
73位,,リトルウィッチ,エウフロシネ,1269,5
74位,,プリンセス,しらす。,1269,5
75位,,リトルウィッチ,お転婆娘,1268,5
76位,,プリンセス,§フィリア,1268,5
77位,,リトルウィッチ,ちよし！,1267,5
78位,,リトルウィッチ,ワンパンメン,1267,5
79位,,プリンセス,ほくろすたー,1265,5
80位,,リトルウィッチ,ひじり姫。。,1264,5
81位,,リトルウィッチ,マリアの母,1264,5
82位,,プリンセス,たいやき芋あんこ,1261,5
